일자,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"2005/08/12","578000","11000","1.94","569000","579000","569000","489617","281731755578","85139016786000","147299337"
"2005/08/11","567000","12000","2.16","555000","570000","555000","397705","223792719360","83518724079000","147299337"
"2005/08/10","555000","5000","0.91","555000","562000","553000","329612","183696050000","81751132035000","147299337"
"2005/08/09","550000","-1000","-0.18","551000","553000","545000","406503","223272484700","81014635350000","147299337"
"2005/08/08","551000","-2000","-0.36","552000","552000","543000","365714","201002406260","81161934687000","147299337"
"2005/08/05","553000","-13000","-2.30","561000","561000","548000","602057","334054325200","81456533361000","147299337"
"2005/08/04","566000","-2000","-0.35","568000","569000","560000","367406","207582624900","83371424742000","147299337"
"2005/08/03","568000","0","0.00","575000","577000","568000","472771","270039202000","83666023416000","147299337"
"2005/08/02","568000","-1000","-0.18","570000","571000","562000","285080","161621173201","83666023416000","147299337"
"2005/08/01","569000","4000","0.71","566000","569000","561000","329422","186261102000","83813322753000","147299337"
"2005/07/29","565000","5000","0.89","566000","566000","560000","357510","201277667700","83224125405000","147299337"
"2005/07/28","560000","9000","1.63","552000","566000","552000","473196","264700875700","82487628720000","147299337"
"2005/07/27","551000","0","0.00","552000","559000","548000","368686","203534976000","81161934687000","147299337"
"2005/07/26","551000","-4000","-0.72","556000","558000","547000","412660","228410346915","81161934687000","147299337"
"2005/07/25","555000","3000","0.54","552000","557000","552000","369101","204522697875","81751132035000","147299337"
"2005/07/22","552000","-11000","-1.95","559000","560000","546000","551599","305900825880","81309234024000","147299337"
"2005/07/21","563000","5000","0.90","565000","568000","558000","535612","301551289240","82929526731000","147299337"
"2005/07/20","558000","-3000","-0.53","562000","567000","555000","600564","336599212070","82193030046000","147299337"
"2005/07/19","561000","12000","2.19","550000","562000","549000","675722","376978711694","82634928057000","147299337"
"2005/07/18","549000","7000","1.29","543000","552000","541000","424479","231548064120","80867336013000","147299337"
"2005/07/15","542000","-5000","-0.91","548000","550000","539000","522167","285004224000","79836240654000","147299337"
"2005/07/14","547000","0","0.00","549000","551000","547000","577773","316842691625","80572737339000","147299337"
"2005/07/13","547000","6000","1.11","543000","547000","539000","509310","276609140300","80572737339000","147299337"
"2005/07/12","541000","8000","1.50","540000","548000","537000","936718","507135640600","79688941317000","147299337"
"2005/07/11","533000","17000","3.29","525000","535000","525000","691762","367014433928","78510546621000","147299337"
"2005/07/08","516000","0","0.00","517000","522000","516000","393397","203957910840","76006457892000","147299337"
"2005/07/07","516000","12000","2.38","504000","519000","504000","638200","327204360370","76006457892000","147299337"
"2005/07/06","504000","2000","0.40","503000","507000","503000","269198","136079419200","74238865848000","147299337"
"2005/07/05","502000","-1000","-0.20","504000","507000","500000","186060","93510797600","73944267174000","147299337"
"2005/07/04","503000","2000","0.40","505000","509000","501000","313114","158205966260","74091566511000","147299337"
"2005/07/01","501000","7000","1.42","494000","501000","493000","531182","264320364000","73796967837000","147299337"
"2005/06/30","494000","4000","0.82","490000","498000","490000","396777","195712201264","72765872478000","147299337"
"2005/06/29","490000","500","0.10","490000","492500","488000","383764","188086631380","72176675130000","147299337"
"2005/06/28","489500","1000","0.20","488500","490500","485500","370658","180915523551","72103025461500","147299337"
"2005/06/27","488500","-2500","-0.51","489000","489000","483000","561046","273123302460","71955726124500","147299337"
"2005/06/24","491000","-7000","-1.41","496000","496000","489000","435634","214616874492","72323974467000","147299337"
"2005/06/23","498000","5000","1.01","493000","499000","492000","519819","257220283161","73355069826000","147299337"
"2005/06/22","493000","5000","1.02","488000","494000","487000","393089","192968548800","72618573141000","147299337"
"2005/06/21","488000","-2500","-0.51","490500","491500","486000","405211","198077341700","71882076456000","147299337"
"2005/06/20","490500","-3000","-0.61","493500","494000","489500","332126","163471365140","72250324798500","147299337"
"2005/06/17","493500","-5000","-1.00","499000","499500","491500","478983","237243385500","72692222809500","147299337"
"2005/06/16","498500","-1500","-0.30","500000","502000","497000","367992","183754704560","73428719494500","147299337"
"2005/06/15","500000","3500","0.70","496500","500000","494500","449256","223462628500","73649668500000","147299337"
"2005/06/14","496500","-1500","-0.30","498000","501000","494000","389984","193968708500","73134120820500","147299337"
"2005/06/13","498000","6500","1.32","491500","499500","491500","455384","226482327500","73355069826000","147299337"
"2005/06/10","491500","11500","2.40","480000","494500","477000","812962","397455000872","72397624135500","147299337"
"2005/06/09","480000","2500","0.52","475500","480000","471500","750424","357985979081","70703681760000","147299337"
"2005/06/08","477500","-3000","-0.62","478000","481000","475000","535763","256217374952","70335433417500","147299337"
"2005/06/07","480500","-7500","-1.54","484000","485000","480000","482598","232566922488","70777331428500","147299337"
"2005/06/03","488000","500","0.10","488000","491500","485500","353579","172465479315","71882076456000","147299337"
"2005/06/02","487500","-1500","-0.31","495000","495500","487500","366428","180497564406","71808426787500","147299337"
"2005/06/01","489000","0","0.00","483500","489500","483000","330983","161207677898","72029375793000","147299337"
"2005/05/31","489000","-4500","-0.91","492500","494000","486500","445531","218086026000","72029375793000","147299337"
"2005/05/30","493500","3500","0.71","490000","494000","490000","228959","112841125910","72692222809500","147299337"
"2005/05/27","490000","8000","1.66","490000","493000","486500","375574","184108750714","72176675130000","147299337"
"2005/05/26","482000","-2500","-0.52","481500","485000","479500","277951","133965529670","70998280434000","147299337"
"2005/05/25","484500","-10500","-2.12","493500","496500","483500","426388","208141062860","71366528776500","147299337"
"2005/05/24","495000","-3000","-0.60","496500","498500","493000","255070","126295206000","72913171815000","147299337"
"2005/05/23","498000","-500","-0.10","496000","498500","494500","160941","79959296500","73355069826000","147299337"
"2005/05/20","498500","0","0.00","499500","502000","495000","233768","116553315838","73428719494500","147299337"
"2005/05/19","498500","9000","1.84","493000","501000","492500","508780","253219106503","73428719494500","147299337"
"2005/05/18","489500","0","0.00","494500","495000","489000","341989","168366946500","72103025461500","147299337"
"2005/05/17","489500","1500","0.31","490000","493000","483500","363568","178029189250","72103025461500","147299337"
"2005/05/16","488000","6500","1.35","485000","490000","484000","347032","169443776000","71882076456000","147299337"
"2005/05/13","481500","6500","1.37","475000","485000","472000","410919","197195823825","70924630765500","147299337"
"2005/05/12","475000","3000","0.64","474000","480000","474000","417218","198659547530","69967185075000","147299337"
"2005/05/11","472000","-5000","-1.05","475000","475500","471500","346095","163610964601","69525287064000","147299337"
"2005/05/10","477000","2000","0.42","478000","479500","475500","213574","101938941500","70261783749000","147299337"
"2005/05/09","475000","1000","0.21","475000","477500","470500","400770","190017996540","69967185075000","147299337"
"2005/05/06","474000","9500","2.05","466500","475500","466500","493666","233344840019","69819885738000","147299337"
"2005/05/04","464500","9500","2.09","455000","467000","455000","346370","160423336012","68420542036500","147299337"
"2005/05/03","455000","-500","-0.11","455000","461500","452500","277432","126894510500","67021198335000","147299337"
"2005/05/02","455500","3500","0.77","456000","458000","450000","236912","107641423570","67094848003500","147299337"
"2005/04/29","452000","-8000","-1.74","452000","456500","449500","585597","265170456290","66579300324000","147299337"
"2005/04/28","460000","-4000","-0.86","463000","463500","457000","394049","181218583457","67757695020000","147299337"
"2005/04/27","464000","-7000","-1.49","463000","467000","461000","411813","190863166000","68346892368000","147299337"
"2005/04/26","471000","-3500","-0.74","474500","474500","471000","187546","88609616000","69377987727000","147299337"
"2005/04/25","474500","7500","1.61","462000","474500","462000","328776","154344601000","69893535406500","147299337"
"2005/04/22","467000","1000","0.21","475000","476000","467000","334597","157291145000","68788790379000","147299337"
"2005/04/21","466000","-4000","-0.85","462000","470000","457500","586475","271690508000","68641491042000","147299337"
"2005/04/20","470000","-4000","-0.84","478500","483000","469000","657711","312613750592","69230688390000","147299337"
"2005/04/19","474000","-2000","-0.42","477000","480000","474000","602959","286642496736","69819885738000","147299337"
"2005/04/18","476000","-15500","-3.15","473500","481500","472000","864948","411707223500","70114484412000","147299337"
"2005/04/15","491500","-10500","-2.09","500000","502000","489000","866964","428384849500","72397624135500","147299337"
"2005/04/14","502000","-16000","-3.09","513000","514000","502000","663520","335897028240","73944267174000","147299337"
"2005/04/13","518000","-2000","-0.38","518000","520000","516000","213519","110646103000","76301056566000","147299337"
"2005/04/12","520000","3000","0.58","516000","520000","513000","207740","107459622243","76595655240000","147299337"
"2005/04/11","517000","-5000","-0.96","522000","522000","516000","191323","99133270630","76153757229000","147299337"
"2005/04/08","522000","4000","0.77","524000","525000","520000","278919","145730840000","76890253914000","147299337"
"2005/04/07","518000","0","0.00","518000","520000","515000","357174","184983317600","76301056566000","147299337"
"2005/04/06","518000","1000","0.19","518000","520000","510000","410120","211981301200","76301056566000","147299337"
"2005/04/04","517000","5000","0.98","512000","517000","510000","344399","177237612870","76153757229000","147299337"
"2005/04/01","512000","10000","1.99","502000","516000","500000","453138","231493444549","75417260544000","147299337"
"2005/03/31","502000","4000","0.80","506000","507000","501000","346725","174568568000","73944267174000","147299337"
"2005/03/30","498000","-4000","-0.80","494000","499500","494000","362906","180304822275","73355069826000","147299337"
"2005/03/29","502000","-8000","-1.57","510000","511000","500000","337115","169931065032","73944267174000","147299337"
"2005/03/28","510000","5000","0.99","510000","511000","507000","179687","91549703000","75122661870000","147299337"
"2005/03/25","505000","2000","0.40","505000","506000","500000","217500","109279126000","74386165185000","147299337"
"2005/03/24","503000","4500","0.90","501000","506000","497500","402056","201808683320","74091566511000","147299337"
"2005/03/23","498500","2500","0.50","493000","499500","491500","318491","158041118361","73428719494500","147299337"
"2005/03/22","496000","4000","0.81","493000","501000","489500","315959","156860779500","73060471152000","147299337"
"2005/03/21","492000","-3000","-0.61","491500","499000","490000","335494","165483396980","72471273804000","147299337"
"2005/03/18","495000","-1000","-0.20","493000","498000","493000","255059","126327544000","72913171815000","147299337"
"2005/03/17","496000","-7000","-1.39","493000","498500","492000","417586","207039283374","73060471152000","147299337"
"2005/03/16","503000","1000","0.20","499000","504000","495500","370997","185468359811","74091566511000","147299337"
"2005/03/15","502000","-8000","-1.57","512000","514000","499000","500684","251505197100","73944267174000","147299337"
"2005/03/14","510000","-9000","-1.73","513000","516000","508000","416910","213479927900","75122661870000","147299337"
"2005/03/11","519000","19500","3.90","507000","519000","504000","640226","328308789221","76448355903000","147299337"
"2005/03/10","499500","-500","-0.10","503000","508000","499500","632675","317297163000","73576018831500","147299337"
"2005/03/09","500000","-2000","-0.40","499000","500000","491500","497898","247622191500","73649668500000","147299337"
"2005/03/08","502000","-5000","-0.99","507000","508000","500000","527607","265898463991","73944267174000","147299337"
"2005/03/07","507000","-3000","-0.59","515000","515000","500000","590399","299515521000","74680763859000","147299337"
"2005/03/04","510000","-9000","-1.73","517000","517000","508000","488203","249940528288","75122661870000","147299337"
"2005/03/03","519000","2000","0.39","515000","526000","512000","606709","314053474500","76448355903000","147299337"
"2005/03/02","517000","-10000","-1.90","525000","528000","517000","548569","285887444820","76153757229000","147299337"
"2005/02/28","527000","5000","0.96","530000","531000","521000","554130","290919877400","77626750599000","147299337"
"2005/02/25","522000","3000","0.58","524000","529000","521000","417694","219028847000","76890253914000","147299337"
"2005/02/24","519000","8000","1.57","510000","520000","507000","419776","216102126000","76448355903000","147299337"
"2005/02/23","511000","-11000","-2.11","514000","516000","509000","394983","202435465000","75269961207000","147299337"
"2005/02/22","522000","-6000","-1.14","528000","529000","518000","357168","186985713840","76890253914000","147299337"
"2005/02/21","528000","1000","0.19","530000","532000","524000","468639","247284291240","77774049936000","147299337"
"2005/02/18","527000","10000","1.93","518000","527000","514000","367125","191268683000","77626750599000","147299337"
"2005/02/17","517000","-3000","-0.58","517000","522000","515000","350246","181732991095","76153757229000","147299337"
"2005/02/16","520000","1000","0.19","522000","531000","518000","480293","251492757765","76595655240000","147299337"
"2005/02/15","519000","2000","0.39","520000","521000","511000","534955","277574888252","76448355903000","147299337"
"2005/02/14","517000","11000","2.17","513000","522000","510000","565369","292165559730","76153757229000","147299337"
"2005/02/11","506000","-4000","-0.78","505000","509000","501000","517794","261422562822","74533464522000","147299337"
"2005/02/07","510000","14500","2.93","506000","512000","503000","678715","344441954000","75122661870000","147299337"
"2005/02/04","495500","-500","-0.10","494000","498500","493000","257129","127503107500","72986821483500","147299337"
"2005/02/03","496000","5500","1.12","486000","497000","486000","348983","172714548500","73060471152000","147299337"
"2005/02/02","490500","-1000","-0.20","491500","494000","486500","395070","193638778860","72250324798500","147299337"
"2005/02/01","491500","-3500","-0.71","495000","498500","491500","437123","215987661970","72397624135500","147299337"
"2005/01/31","495000","6000","1.23","488000","495000","484000","329335","162029682500","72913171815000","147299337"
"2005/01/28","489000","-3000","-0.61","491500","491500","480000","284435","138644268200","72029375793000","147299337"
"2005/01/27","492000","1500","0.31","495000","495000","490500","399866","197076735000","72471273804000","147299337"
"2005/01/26","490500","7000","1.45","485000","493500","484500","497768","243875288508","72250324798500","147299337"
"2005/01/25","483500","-4500","-0.92","480000","485000","479000","363372","174948668000","71219229439500","147299337"
"2005/01/24","488000","2000","0.41","482500","488000","477500","381465","184578177000","71882076456000","147299337"
"2005/01/21","486000","6000","1.25","475000","486000","475000","300696","145091864780","71587477782000","147299337"
"2005/01/20","480000","0","0.00","480000","485000","475500","385404","185311409300","70703681760000","147299337"
"2005/01/19","480000","-6000","-1.23","486000","488500","479000","457066","220651596000","70703681760000","147299337"
"2005/01/18","486000","-6500","-1.32","490000","490500","484500","604888","294545897200","71587477782000","147299337"
"2005/01/17","492500","21000","4.45","490000","494500","482500","1235910","603828714000","72544923472500","147299337"
"2005/01/14","471500","27500","6.19","440000","474000","439500","1438070","662151634480","69451637395500","147299337"
"2005/01/13","444000","2000","0.45","442000","447000","441000","473963","210174150600","65400905628000","147299337"
"2005/01/12","442000","0","0.00","443500","444000","440000","294457","130143818000","65106306954000","147299337"
"2005/01/11","442000","4000","0.91","438000","442000","433500","557131","243655126140","65106306954000","147299337"
"2005/01/10","438000","-2500","-0.57","442000","442000","437500","250135","109903197770","64517109606000","147299337"
"2005/01/07","440500","5500","1.26","441000","441500","435500","272369","119515682880","64885357948500","147299337"
"2005/01/06","435000","-8000","-1.81","439000","445500","435000","343063","150977158232","64075211595000","147299337"
"2005/01/05","443000","-4000","-0.89","440000","443000","436500","467322","205384954240","65253606291000","147299337"
"2005/01/04","447000","-4000","-0.89","450000","451000","446000","280347","125744219500","65842803639000","147299337"
"2005/01/03","451000","500","0.11","452500","453000","446000","218558","98305433300","66432000987000","147299337"
"2004/12/30","450500","6000","1.35","443000","451000","443000","345360","154848896000","66358351318500","147299337"
"2004/12/29","444500","8500","1.95","434000","444500","433500","342186","150000800000","65474555296500","147299337"
"2004/12/28","436000","-1500","-0.34","436000","438000","431500","272727","118576305500","64222510932000","147299337"
"2004/12/27","437500","4500","1.04","433000","437500","431500","235473","102309276500","64443459937500","147299337"
"2004/12/24","433000","-1500","-0.35","434500","435000","430000","318328","137781330700","63780612921000","147299337"
"2004/12/23","434500","-8000","-1.81","445000","446000","432000","317565","138456245500","64001561926500","147299337"
"2004/12/22","442500","-3500","-0.78","448500","449500","442000","314704","139999943500","65179956622500","147299337"
"2004/12/21","446000","1000","0.22","446000","447000","440000","299601","133115887000","65695504302000","147299337"
"2004/12/20","445000","1000","0.23","437000","446000","437000","347023","153392812500","65548204965000","147299337"
"2004/12/17","444000","4000","0.91","441000","444500","435500","450291","198963279000","65400905628000","147299337"
"2004/12/16","440000","11500","2.68","433500","444000","432000","861837","378107368280","64811708280000","147299337"
"2004/12/15","428500","16000","3.88","418000","428500","418000","669601","284479945520","63117765904500","147299337"
"2004/12/14","412500","10500","2.61","402000","413500","402000","553669","225947520740","60760976512500","147299337"
"2004/12/13","402000","-4000","-0.99","400000","403500","399000","490546","196910855000","59214333474000","147299337"
"2004/12/10","406000","-7000","-1.69","411000","412000","404500","517691","210539294310","59803530822000","147299337"
"2004/12/09","413000","-6500","-1.55","417000","420500","410000","801717","331754415550","60834626181000","147299337"
"2004/12/08","419500","8500","2.07","405500","419500","403000","544378","223798610400","61792071871500","147299337"
"2004/12/07","411000","-7000","-1.67","414500","418500","410500","535599","221910419760","60540027507000","147299337"
"2004/12/06","418000","-8000","-1.88","425000","425000","418000","393351","165379731880","61571122866000","147299337"
"2004/12/03","426000","-2500","-0.58","433000","434000","423000","692020","296655929400","62749517562000","147299337"
"2004/12/02","428500","-500","-0.12","436000","438000","427000","519975","224058962500","63117765904500","147299337"
"2004/12/01","429000","-5500","-1.27","428500","430500","424500","433472","185147799000","63191415573000","147299337"
"2004/11/30","434500","8500","2.00","427000","435000","425500","614068","264523212250","64001561926500","147299337"
"2004/11/29","426000","-7000","-1.62","429000","431000","423500","625415","267224103000","62749517562000","147299337"
"2004/11/26","433000","-8000","-1.81","438500","446000","431500","535018","234387009900","63780612921000","147299337"
"2004/11/25","441000","1500","0.34","440000","444500","438000","443705","195775622200","64959007617000","147299337"
"2004/11/24","439500","-1500","-0.34","438000","442000","434000","463002","203266861600","64738058611500","147299337"
"2004/11/23","441000","1000","0.23","445000","445500","438000","464291","204631406030","64959007617000","147299337"
"2004/11/22","440000","-14000","-3.08","442000","445500","436500","691533","304363733000","64811708280000","147299337"
"2004/11/19","454000","-9500","-2.05","460000","466000","449500","445179","203113988150","66873898998000","147299337"
"2004/11/18","463500","2000","0.43","465000","469500","460000","588572","273223797000","68273242699500","147299337"
"2004/11/17","461500","6000","1.32","456000","462500","455500","439562","202122590010","67978644025500","147299337"
"2004/11/16","455500","-1000","-0.22","459000","460000","455000","495098","226407153350","67094848003500","147299337"
"2004/11/15","456500","8000","1.78","453000","460000","452500","380686","174139503000","67242147340500","147299337"
"2004/11/12","448500","11500","2.63","449000","451000","443500","454098","203711678000","66063752644500","147299337"
"2004/11/11","437000","-2000","-0.46","439000","443000","435500","610884","267892308540","64369810269000","147299337"
"2004/11/10","439000","8000","1.86","432000","439000","432000","366057","159893443830","64664408943000","147299337"
"2004/11/09","431000","-9000","-2.05","434500","437500","430000","535503","232437646200","63486014247000","147299337"
"2004/11/08","440000","-12500","-2.76","458500","458500","440000","422837","188806703600","64811708280000","147299337"
"2004/11/05","452500","4500","1.00","452000","454000","449500","641179","289734573900","66652949992500","147299337"
"2004/11/04","448000","-7000","-1.54","456000","456500","448000","601677","271639195000","65990102976000","147299337"
"2004/11/03","455000","15000","3.41","442000","455000","441000","504366","226542278300","67021198335000","147299337"
"2004/11/02","440000","500","0.11","436000","443000","436000","329018","144924880500","64811708280000","147299337"
"2004/11/01","439500","0","0.00","437500","441000","433000","227882","99574194000","64738058611500","147299337"
"2004/10/29","439500","0","0.00","438000","440000","432500","535245","234362812500","64738058611500","147299337"
"2004/10/28","439500","10500","2.45","441000","442500","434000","453529","198632840500","64738058611500","147299337"
"2004/10/27","429000","-1000","-0.23","433500","435000","424500","531995","228520152800","63191415573000","147299337"
"2004/10/26","430000","2000","0.47","429500","433500","429000","274872","118191336850","63338714910000","147299337"
"2004/10/25","428000","-9500","-2.17","433000","433000","424500","630626","270667147000","63044116236000","147299337"
"2004/10/22","437500","8500","1.98","435000","441500","434000","465858","203979430000","64443459937500","147299337"
"2004/10/21","429000","500","0.12","428500","436000","427500","583366","251476081050","63191415573000","147299337"
"2004/10/20","428500","-10000","-2.28","431000","439000","427500","498320","215514830000","63117765904500","147299337"
"2004/10/19","438500","6000","1.39","440000","443500","436000","528292","232162195160","64590759274500","147299337"
"2004/10/18","432500","-4500","-1.03","432000","436000","428000","742560","320505374000","63706963252500","147299337"
"2004/10/15","437000","-7000","-1.58","441000","446500","436500","1293901","569339684000","64369810269000","147299337"
"2004/10/14","444000","-5000","-1.11","448000","448000","437000","1017089","450807411000","65400905628000","147299337"
"2004/10/13","449000","3000","0.67","447000","451000","446500","727849","326761469640","66137402313000","147299337"
"2004/10/12","446000","-20500","-4.39","464000","464000","446000","1061701","481847824000","65695504302000","147299337"
"2004/10/11","466500","-10000","-2.10","470500","472500","465500","768317","360023478430","68715140710500","147299337"
"2004/10/08","476500","-11500","-2.36","483000","487500","474500","836061","402392370320","70188134080500","147299337"
"2004/10/07","488000","-6500","-1.31","491000","494500","482000","362921","176484140800","71882076456000","147299337"
"2004/10/06","494500","6500","1.33","489500","501000","485000","723015","357062436190","72839522146500","147299337"
"2004/10/05","488000","-2000","-0.41","493000","493000","484000","463306","226392769280","71882076456000","147299337"
"2004/10/04","490000","29000","6.29","471000","490000","471000","636619","306612696155","72176675130000","147299337"
"2004/10/01","461000","3000","0.66","458000","463500","456000","530609","244062650000","67904994357000","147299337"
"2004/09/30","458000","-1000","-0.22","453000","459000","453000","532078","242782754000","67463096346000","147299337"
"2004/09/24","459000","-1000","-0.22","456000","461500","454000","346485","158914595850","67610395683000","147299337"
"2004/09/23","460000","-2500","-0.54","458000","460000","454500","475166","217560350000","67757695020000","147299337"
"2004/09/22","462500","-11500","-2.43","475000","479000","462500","392799","184691000420","68125943362500","147299337"
"2004/09/21","474000","5000","1.07","473000","474500","469000","354370","167376329550","69819885738000","147299337"
"2004/09/20","469000","-500","-0.11","468500","476500","467000","469603","221628839060","69083389053000","147299337"
"2004/09/17","469500","-10500","-2.19","480000","482000","468500","688965","327597287500","69157038721500","147299337"
"2004/09/16","480000","2000","0.42","471000","486000","469000","587680","281827682000","70703681760000","147299337"
"2004/09/15","478000","-5500","-1.14","477500","485000","477000","497374","238945408200","70409083086000","147299337"
"2004/09/14","483500","8500","1.79","487000","488000","481000","811288","393160740540","71219229439500","147299337"
"2004/09/13","475000","17500","3.83","463500","475000","462000","793351","372524465000","69967185075000","147299337"
"2004/09/10","457500","18500","4.21","442000","459500","438000","875749","393978107500","67389446677500","147299337"
"2004/09/09","439000","5500","1.27","433500","440000","431000","642054","280164652900","64664408943000","147299337"
"2004/09/08","433500","-500","-0.12","434000","440000","433500","345375","150872941560","63854262589500","147299337"
"2004/09/07","434000","500","0.12","434000","437000","432000","264463","114993748200","63927912258000","147299337"
"2004/09/06","433500","-3000","-0.69","435000","436500","428500","473691","204664993500","63854262589500","147299337"
"2004/09/03","436500","-15500","-3.43","446000","448000","436500","647732","285547657000","64296160600500","147299337"
"2004/09/02","452000","-1000","-0.22","452000","456000","448000","352113","158862808000","66579300324000","147299337"
"2004/09/01","453000","2000","0.44","451000","457000","447500","377377","170833225500","66726599661000","147299337"
"2004/08/31","451000","-7000","-1.53","451000","454000","446500","468386","210713182800","66432000987000","147299337"
"2004/08/30","458000","-500","-0.11","458500","462500","455500","241630","110818786440","67463096346000","147299337"
"2004/08/27","458500","2500","0.55","456000","460000","454000","402941","184303147400","67536746014500","147299337"
"2004/08/26","456000","5000","1.11","455000","459000","453500","497112","226960152000","67168497672000","147299337"
"2004/08/25","451000","6000","1.35","446000","453000","443000","457356","205204204650","66432000987000","147299337"
"2004/08/24","445000","7000","1.60","439000","447000","434500","405015","178871484920","65548204965000","147299337"
"2004/08/23","438000","4000","0.92","437000","439500","431000","435439","189766303500","63990783840000","146097680"
"2004/08/20","434000","-7500","-1.70","439500","439500","433500","326266","142247971500","63406393120000","146097680"
"2004/08/19","441500","11500","2.67","434500","442000","434000","559471","245982097500","64502125720000","146097680"
"2004/08/18","430000","4500","1.06","429500","432000","422500","415044","177753176450","62822002400000","146097680"
"2004/08/17","425500","-4500","-1.05","435000","436000","425500","287150","123500375000","62164562840000","146097680"
"2004/08/16","430000","-8000","-1.83","436000","438000","426500","361485","155667150000","62822002400000","146097680"
"2004/08/13","438000","7000","1.62","431000","440000","426000","496574","215531633480","63990783840000","146097680"
"2004/08/12","431000","5500","1.29","423000","431000","421500","569759","243733355520","62968100080000","146097680"
"2004/08/11","425500","1500","0.35","428000","430500","425500","368387","157754554240","62164562840000","146097680"
"2004/08/10","424000","5000","1.19","417000","425500","416500","376410","158557775000","61945416320000","146097680"
"2004/08/09","419000","-500","-0.12","408000","419000","408000","506802","209711223000","61214927920000","146097680"
"2004/08/06","419500","-3500","-0.83","415000","426000","414000","358431","150743544500","61287976760000","146097680"
"2004/08/05","423000","10000","2.42","413000","423500","410500","431818","180610255500","61799318640000","146097680"
"2004/08/04","413000","0","0.00","405500","413000","403000","375988","153071924000","60338341840000","146097680"
"2004/08/03","413000","5000","1.23","410000","415000","409000","287373","118489101690","60338341840000","146097680"
"2004/08/02","408000","-9000","-2.16","417500","417500","408000","447638","183883323000","59607853440000","146097680"
"2004/07/30","417000","6000","1.46","416500","419500","414000","390078","162544470000","60922732560000","146097680"
"2004/07/29","411000","-12000","-2.84","415500","418000","410000","358967","148286259000","60046146480000","146097680"
"2004/07/28","423000","3000","0.71","427000","429500","421000","469084","199778767000","61799318640000","146097680"
"2004/07/27","420000","2000","0.48","414000","421000","410000","416817","173042187900","61361025600000","146097680"
"2004/07/26","418000","0","0.00","410000","420500","410000","327744","136280522000","61068830240000","146097680"
"2004/07/23","418000","500","0.12","417000","421500","415500","391026","163532247000","61068830240000","146097680"
"2004/07/22","417500","-12000","-2.79","417500","418500","413500","622068","258847430000","60995781400000","146097680"
"2004/07/21","429500","12500","3.00","426500","431500","425000","474890","203433857400","62748953560000","146097680"
"2004/07/20","417000","-9500","-2.23","419000","423000","417000","404989","169867793000","60922732560000","146097680"
"2004/07/19","426500","3500","0.83","415000","427500","414000","482588","203565071370","62310660520000","146097680"
"2004/07/16","423000","14500","3.55","404000","423000","399500","961775","396277449500","61799318640000","146097680"
"2004/07/15","408500","-9500","-2.27","416000","419000","399500","1145554","466861633200","59680902280000","146097680"
"2004/07/14","418000","-15500","-3.58","429500","432500","416500","609056","258596087500","61068830240000","146097680"
"2004/07/13","433500","10500","2.48","426500","433500","422000","515481","220706783500","63333344280000","146097680"
"2004/07/12","423000","-1000","-0.24","426000","429500","422000","667768","283963669000","61799318640000","146097680"
"2004/07/09","424000","4000","0.95","418000","425500","417500","775613","327475863950","61945416320000","146097680"
"2004/07/08","420000","-17000","-3.89","427000","432000","419500","1106829","469507954000","61361025600000","146097680"
"2004/07/07","437000","-4000","-0.91","425000","437000","420000","750052","321040147000","63844686160000","146097680"
"2004/07/06","441000","-2000","-0.45","436500","446500","436500","457163","202113253000","64429076880000","146097680"
"2004/07/05","443000","-1000","-0.23","444000","446500","433500","550043","241320056600","64721272240000","146097680"
"2004/07/02","444000","-21000","-4.52","455000","455000","441000","717982","320668118000","64867369920000","146097680"
"2004/07/01","465000","-12000","-2.52","476000","477500","464500","512358","240696267300","67935421200000","146097680"
"2004/06/30","477000","6000","1.27","474500","479500","469500","519841","246996639500","69688593360000","146097680"
"2004/06/29","471000","3000","0.64","460000","473500","458000","461056","214868410720","68812007280000","146097680"
"2004/06/28","468000","-14000","-2.90","480000","480000","464500","537068","252032578000","68373714240000","146097680"
"2004/06/25","482000","12500","2.66","474500","483000","471500","607260","289994690000","70419081760000","146097680"
"2004/06/24","469500","20500","4.57","462000","472500","459000","723754","337083782500","68592860760000","146097680"
"2004/06/23","449000","5000","1.13","450000","454000","443500","571102","256711250600","65597858320000","146097680"
"2004/06/22","444000","-2000","-0.45","442000","444500","435500","428963","188293365640","64867369920000","146097680"
"2004/06/21","446000","10500","2.41","440000","449000","437000","602878","268360075000","65159565280000","146097680"
"2004/06/18","435500","-6500","-1.47","435000","444000","428000","524323","228400496500","63625539640000","146097680"
"2004/06/17","442000","6000","1.38","439500","442000","429000","737159","321438964400","64575174560000","146097680"
"2004/06/16","436000","-2500","-0.57","440000","451500","434500","748944","331990991880","63698588480000","146097680"
"2004/06/15","438500","10000","2.33","430000","438500","421000","794498","342672126350","64063832680000","146097680"
"2004/06/14","428500","-8000","-1.83","430000","444000","426500","929633","404886829780","62602855880000","146097680"
"2004/06/11","436500","-31500","-6.73","468000","468500","433000","1442295","643951015000","63771637320000","146097680"
"2004/06/10","468000","-15000","-3.11","475000","479000","465000","1118674","525676101380","68373714240000","146097680"
"2004/06/09","483000","-15000","-3.01","504000","505000","480500","577082","283413116000","70565179440000","146097680"
